date,high,avg,low
1/1/2001,30,26,23
1/2/2001,26,22,19
1/3/2001,30,24,19
1/4/2001,33,29,25
1/5/2001,32,28,25
1/6/2001,39,34,30
1/7/2001,42,36,30
1/8/2001,39,36,34
1/9/2001,34,30,26
1/10/2001,39,30,21
1/11/2001,45,38,30
1/12/2001,42,36,30
1/13/2001,39,34,30
1/14/2001,42,38,34
1/15/2001,37,36,34
1/16/2001,45,40,36
1/17/2001,41,38,36
1/18/2001,36,34,32
1/19/2001,39,37,35
1/20/2001,37,34,30
1/21/2001,32,26,21
1/22/2001,35,28,21
1/23/2001,37,32,26
1/24/2001,43,36,30
1/25/2001,39,32,25
1/26/2001,36,28,21
1/27/2001,39,34,30
1/28/2001,37,32,28
1/29/2001,37,32,26
1/30/2001,54,45,36
1/31/2001,48,44,39
2/1/2001,48,42,37
2/2/2001,44,38,27
2/3/2001,32,29,26
2/4/2001,37,31,25
2/5/2001,36,34,32
2/6/2001,43,40,36
2/7/2001,44,40,34
2/8/2001,41,36,32
2/9/2001,57,45,36
2/10/2001,61,44,28
2/11/2001,30,26,19
2/12/2001,35,26,16
2/13/2001,48,40,33
2/14/2001,46,42,37
2/15/2001,46,42,39
2/16/2001,39,37,35
2/17/2001,37,29,21
2/18/2001,32,26,19
2/19/2001,42,34,27
2/20/2001,55,47,39
2/21/2001,50,36,19
2/22/2001,24,20,17
2/23/2001,39,30,21
2/24/2001,34,30,26
2/25/2001,53,43,33
2/26/2001,52,44,35
2/27/2001,48,40,32
2/28/2001,35,31,27
3/1/2001,37,30,24
3/2/2001,42,36,30
3/3/2001,46,42,37
3/4/2001,36,32,28
3/5/2001,32,30,28
3/6/2001,34,30,25
3/7/2001,43,38,32
3/8/2001,39,36,33
3/9/2001,41,38,34
3/10/2001,44,39,34
3/11/2001,53,43,33
3/12/2001,46,38,30
3/13/2001,46,40,35
3/14/2001,46,44,42
3/15/2001,51,46,42
3/16/2001,55,48,41
3/17/2001,46,42,37
3/18/2001,45,40,34
3/19/2001,52,43,34
3/20/2001,53,45,37
3/21/2001,44,41,39
3/22/2001,44,42,39
3/23/2001,57,48,39
3/24/2001,52,44,34
3/25/2001,43,36,30
3/26/2001,37,32,27
3/27/2001,41,32,24
3/28/2001,48,39,30
3/29/2001,45,40,36
3/30/2001,43,40,37
3/31/2001,46,42,37
4/1/2001,43,40,37
4/2/2001,48,42,37
4/3/2001,55,45,37
4/4/2001,54,46,37
4/5/2001,64,52,42
4/6/2001,54,50,48
4/7/2001,54,48,43
4/8/2001,45,42,41
4/9/2001,78,62,45
4/10/2001,62,54,48
4/11/2001,53,49,44
4/12/2001,57,50,44
4/13/2001,73,62,51
4/14/2001,66,56,46
4/15/2001,68,58,48
4/16/2001,61,52,46
4/17/2001,52,48,45
4/18/2001,54,46,39
4/19/2001,54,44,34
4/20/2001,64,54,46
4/21/2001,68,58,52
4/22/2001,84,68,53
4/23/2001,79,70,59
4/24/2001,87,70,54
4/25/2001,55,50,46
4/26/2001,63,56,48
4/27/2001,73,59,46
4/28/2001,64,58,51
4/29/2001,66,54,45
4/30/2001,78,62,48
5/1/2001,87,74,63
5/2/2001,90,78,66
5/3/2001,90,79,69
5/4/2001,91,81,71
5/5/2001,79,72,63
5/6/2001,64,57,50
5/7/2001,62,52,43
5/8/2001,64,55,46
5/9/2001,75,63,53
5/10/2001,82,71,61
5/11/2001,84,74,64
5/12/2001,86,73,59
5/13/2001,68,61,54
5/14/2001,69,58,51
5/15/2001,71,60,50
5/16/2001,62,57,53
5/17/2001,63,56,53
5/18/2001,60,57,54
5/19/2001,80,68,59
5/20/2001,64,59,54
5/21/2001,62,55,53
5/22/2001,59,57,55
5/23/2001,60,58,55
5/24/2001,66,60,55
5/25/2001,57,55,53
5/26/2001,64,58,53
5/27/2001,70,63,57
5/28/2001,72,64,57
5/29/2001,75,64,57
5/30/2001,64,59,54
5/31/2001,69,60,51
6/1/2001,68,60,51
6/2/2001,72,64,57
6/3/2001,73,67,62
6/4/2001,73,65,57
6/5/2001,75,67,59
6/6/2001,75,68,64
6/7/2001,75,68,62
6/8/2001,80,70,62
6/9/2001,80,70,61
6/10/2001,80,70,62
6/11/2001,81,74,66
6/12/2001,82,73,64
6/13/2001,79,74,69
6/14/2001,82,75,68
6/15/2001,82,76,70
6/16/2001,82,76,70
6/17/2001,77,72,66
6/18/2001,84,75,68
6/19/2001,86,78,71
6/20/2001,88,79,70
6/21/2001,73,70,68
6/22/2001,79,73,68
6/23/2001,77,72,70
6/24/2001,75,70,64
6/25/2001,82,74,66
6/26/2001,87,78,68
6/27/2001,89,81,73
6/28/2001,91,82,75
6/29/2001,82,77,73
6/30/2001,91,82,75
7/1/2001,87,77,68
7/2/2001,73,64,55
7/3/2001,75,68,60
7/4/2001,79,72,66
7/5/2001,82,75,66
7/6/2001,72,66,61
7/7/2001,79,70,62
7/8/2001,73,68,64
7/9/2001,87,78,70
7/10/2001,87,80,73
7/11/2001,81,74,68
7/12/2001,78,70,64
7/13/2001,77,69,63
7/14/2001,79,70,63
7/15/2001,81,72,64
7/16/2001,84,75,66
7/17/2001,84,77,69
7/18/2001,80,74,68
7/19/2001,75,70,66
7/20/2001,80,72,64
7/21/2001,84,74,66
7/22/2001,84,74,66
7/23/2001,88,78,69
7/24/2001,91,82,73
7/25/2001,93,86,80
7/26/2001,78,72,66
7/27/2001,75,68,62
7/28/2001,80,70,63
7/29/2001,77,70,66
7/30/2001,75,70,64
7/31/2001,84,72,63
8/1/2001,90,78,69
8/2/2001,91,82,72
8/3/2001,84,78,73
8/4/2001,84,78,73
8/5/2001,90,80,71
8/6/2001,93,84,75
8/7/2001,99,88,79
8/8/2001,99,88,79
8/9/2001,102,93,84
8/10/2001,97,85,75
8/11/2001,77,74,70
8/12/2001,75,74,72
8/13/2001,84,78,72
8/14/2001,84,74,66
8/15/2001,82,74,66
8/16/2001,84,75,68
8/17/2001,84,78,73
8/18/2001,84,78,71
8/19/2001,84,78,73
8/20/2001,84,77,72
8/21/2001,84,76,71
8/22/2001,88,77,68
8/23/2001,82,76,69
8/24/2001,82,74,66
8/25/2001,79,72,66
8/26/2001,81,72,64
8/27/2001,87,78,71
8/28/2001,87,79,71
8/29/2001,84,75,68
8/30/2001,80,74,68
8/31/2001,82,76,73
9/1/2001,81,73,66
9/2/2001,75,65,57
9/3/2001,79,69,61
9/4/2001,78,72,66
9/5/2001,77,70,64
9/6/2001,80,70,60
9/7/2001,84,74,64
9/8/2001,82,74,66
9/9/2001,82,76,69
9/10/2001,86,76,68
9/11/2001,81,72,64
9/12/2001,79,69,60
9/13/2001,84,74,64
9/14/2001,68,61,53
9/15/2001,66,60,53
9/16/2001,72,62,53
9/17/2001,77,66,57
9/18/2001,77,68,59
9/19/2001,78,70,62
9/20/2001,72,68,64
9/21/2001,75,68,64
9/22/2001,79,72,66
9/23/2001,78,70,63
9/24/2001,75,70,68
9/25/2001,72,64,57
9/26/2001,64,56,50
9/27/2001,66,58,53
9/28/2001,66,58,51
9/29/2001,64,60,54
9/30/2001,55,52,50
10/1/2001,57,52,48
10/2/2001,73,62,51
10/3/2001,81,70,61
10/4/2001,81,72,63
10/5/2001,79,70,63
10/6/2001,70,62,53
10/7/2001,55,50,45
10/8/2001,53,46,39
10/9/2001,60,50,41
10/10/2001,66,57,48
10/11/2001,73,64,55
10/12/2001,75,66,59
10/13/2001,75,68,60
10/14/2001,66,62,57
10/15/2001,70,62,57
10/16/2001,68,60,50
10/17/2001,57,52,48
10/18/2001,55,48,42
10/19/2001,63,54,45
10/20/2001,69,61,53
10/21/2001,72,66,61
10/22/2001,72,65,59
10/23/2001,66,60,55
10/24/2001,79,72,64
10/25/2001,75,68,59
10/26/2001,57,51,44
10/27/2001,52,46,42
10/28/2001,51,44,37
10/29/2001,57,47,37
10/30/2001,61,54,46
10/31/2001,57,50,42
11/1/2001,66,59,52
11/2/2001,73,65,57
11/3/2001,68,62,53
11/4/2001,61,54,48
11/5/2001,48,46,44
11/6/2001,55,48,42
11/7/2001,63,54,46
11/8/2001,57,50,43
11/9/2001,55,49,43
11/10/2001,59,52,44
11/11/2001,51,44,37
11/12/2001,48,41,34
11/13/2001,53,45,37
11/14/2001,59,51,43
11/15/2001,66,58,51
11/16/2001,71,63,54
11/17/2001,52,48,43
11/18/2001,57,50,44
11/19/2001,61,54,46
11/20/2001,59,49,37
11/21/2001,45,40,34
11/22/2001,54,46,37
11/23/2001,57,50,44
11/24/2001,61,56,50
11/25/2001,64,60,55
11/26/2001,60,56,51
11/27/2001,55,50,46
11/28/2001,64,58,53
11/29/2001,55,50,46
11/30/2001,66,60,55
12/1/2001,69,62,51
12/2/2001,52,49,46
12/3/2001,55,49,43
12/4/2001,64,55,46
12/5/2001,69,62,55
12/6/2001,71,64,57
12/7/2001,60,54,48
12/8/2001,46,42,39
12/9/2001,41,38,36
12/10/2001,48,41,34
12/11/2001,53,49,45
12/12/2001,46,42,39
12/13/2001,54,50,46
12/14/2001,63,58,53
12/15/2001,62,49,35
12/16/2001,41,36,32
12/17/2001,50,44,39
12/18/2001,57,50,43
12/19/2001,50,46,42
12/20/2001,48,42,37
12/21/2001,41,38,34
12/22/2001,42,36,30
12/23/2001,48,41,34
12/24/2001,46,40,34
12/25/2001,37,34,30
12/26/2001,37,34,28
12/27/2001,33,30,26
12/28/2001,39,32,26
12/29/2001,39,34,28
12/30/2001,30,27,23
12/31/2001,30,26,21
1/1/2002,35,28,21
1/2/2002,36,30,23
1/3/2002,35,31,27
1/4/2002,37,32,28
1/5/2002,42,37,32
1/6/2002,41,38,34
1/7/2002,37,32,26
1/8/2002,35,28,21
1/9/2002,41,36,30
1/10/2002,52,46,41
1/11/2002,48,44,41
1/12/2002,45,42,39
1/13/2002,44,40,37
1/14/2002,44,40,35
1/15/2002,50,43,36
1/16/2002,42,40,37
1/17/2002,46,40,35
1/18/2002,37,34,28
1/19/2002,30,28,26
1/20/2002,37,32,26
1/21/2002,39,36,33
1/22/2002,46,42,37
1/23/2002,48,45,42
1/24/2002,50,48,45
1/25/2002,46,42,39
1/26/2002,55,46,37
1/27/2002,61,52,42
1/28/2002,60,53,46
1/29/2002,68,59,50
1/30/2002,61,52,41
1/31/2002,41,39,37
2/1/2002,53,45,37
2/2/2002,37,32,28
2/3/2002,42,36,30
2/4/2002,42,34,25
2/5/2002,32,26,19
2/6/2002,42,36,30
2/7/2002,43,40,37
2/8/2002,53,45,37
2/9/2002,45,41,37
2/10/2002,54,46,39
2/11/2002,53,38,24
2/12/2002,45,34,23
2/13/2002,41,32,23
2/14/2002,37,29,21
2/15/2002,48,40,32
2/16/2002,55,50,44
2/17/2002,48,41,34
2/18/2002,44,37,30
2/19/2002,53,42,32
2/20/2002,53,49,45
2/21/2002,62,56,50
2/22/2002,51,48,43
2/23/2002,45,40,34
2/24/2002,46,38,30
2/25/2002,51,44,37
2/26/2002,57,50,42
2/27/2002,45,38,30
2/28/2002,39,32,26
3/1/2002,46,37,28
3/2/2002,48,42,37
3/3/2002,61,54,45
3/4/2002,42,34,25
3/5/2002,35,26,19
3/6/2002,57,45,33
3/7/2002,64,54,45
3/8/2002,50,46,41
3/9/2002,64,54,43
3/10/2002,57,44,30
3/11/2002,41,34,27
3/12/2002,52,44,37
3/13/2002,45,42,39
3/14/2002,64,54,43
3/15/2002,60,52,48
3/16/2002,63,51,37
3/17/2002,39,34,30
3/18/2002,39,36,34
3/19/2002,46,42,37
3/20/2002,43,40,37
3/21/2002,55,44,28
3/22/2002,32,26,21
3/23/2002,46,36,26
3/24/2002,54,46,39
3/25/2002,48,42,36
3/26/2002,44,40,37
3/27/2002,52,46,37
3/28/2002,55,46,36
3/29/2002,57,50,44
3/30/2002,71,60,48
3/31/2002,61,54,46
4/1/2002,60,53,46
4/2/2002,55,47,39
4/3/2002,75,58,42
4/4/2002,50,44,37
4/5/2002,43,38,33
4/6/2002,45,38,32
4/7/2002,46,38,30
4/8/2002,59,49,41
4/9/2002,75,62,52
4/10/2002,66,57,48
4/11/2002,60,54,48
4/12/2002,57,50,44
4/13/2002,73,64,55
4/14/2002,75,65,57
4/15/2002,82,69,57
4/16/2002,91,80,69
4/17/2002,96,86,75
4/18/2002,91,83,75
4/19/2002,89,76,64
4/20/2002,68,62,55
4/21/2002,57,54,50
4/22/2002,55,49,43
4/23/2002,55,47,39
4/24/2002,62,50,39
4/25/2002,52,48,44
4/26/2002,60,50,43
4/27/2002,64,52,42
4/28/2002,55,52,48
4/29/2002,54,49,44
4/30/2002,60,50,42
5/1/2002,68,57,46
5/2/2002,57,52,48
5/3/2002,61,55,50
5/4/2002,68,56,46
5/5/2002,71,60,51
5/6/2002,75,64,54
5/7/2002,80,68,57
5/8/2002,72,64,55
5/9/2002,55,52,48
5/10/2002,75,64,55
5/11/2002,71,61,52
5/12/2002,59,56,54
5/13/2002,53,50,48
5/14/2002,62,55,48
5/15/2002,68,58,48
5/16/2002,80,66,54
5/17/2002,79,67,55
5/18/2002,55,49,43
5/19/2002,59,49,41
5/20/2002,57,50,44
5/21/2002,62,52,43
5/22/2002,68,56,46
5/23/2002,73,62,51
5/24/2002,82,68,55
5/25/2002,71,62,55
5/26/2002,69,62,55
5/27/2002,77,68,59
5/28/2002,75,70,64
5/29/2002,78,71,64
5/30/2002,79,70,62
5/31/2002,86,74,64
6/1/2002,84,75,66
6/2/2002,78,71,63
6/3/2002,73,64,55
6/4/2002,72,66,60
6/5/2002,84,74,64
6/6/2002,78,68,59
6/7/2002,66,60,55
6/8/2002,71,61,53
6/9/2002,82,70,57
6/10/2002,80,72,66
6/11/2002,89,76,64
6/12/2002,84,72,60
6/13/2002,66,62,57
6/14/2002,63,59,55
6/15/2002,63,59,55
6/16/2002,75,68,60
6/17/2002,77,68,60
6/18/2002,78,68,59
6/19/2002,79,71,63
6/20/2002,81,72,64
6/21/2002,81,72,64
6/22/2002,87,75,66
6/23/2002,87,78,70
6/24/2002,88,81,75
6/25/2002,82,78,73
6/26/2002,91,83,75
6/27/2002,89,80,70
6/28/2002,84,76,70
6/29/2002,84,76,69
6/30/2002,87,80,72
7/1/2002,87,80,73
7/2/2002,95,84,75
7/3/2002,95,88,82
7/4/2002,96,88,82
7/5/2002,86,79,71
7/6/2002,82,74,66
7/7/2002,86,77,68
7/8/2002,90,80,70
7/9/2002,93,83,73
7/10/2002,82,76,70
7/11/2002,78,70,62
7/12/2002,81,72,63
7/13/2002,82,74,66
7/14/2002,82,76,71
7/15/2002,91,80,70
7/16/2002,88,79,71
7/17/2002,89,78,69
7/18/2002,95,86,80
7/19/2002,89,80,71
7/20/2002,84,76,69
7/21/2002,81,76,71
7/22/2002,91,80,71
7/23/2002,93,83,73
7/24/2002,80,74,68
7/25/2002,78,70,64
7/26/2002,71,67,64
7/27/2002,75,70,66
7/28/2002,84,76,71
7/29/2002,96,88,80
7/30/2002,95,88,81
7/31/2002,95,83,73
8/1/2002,96,85,77
8/2/2002,97,84,71
8/3/2002,90,79,70
8/4/2002,90,84,77
8/5/2002,91,84,79
8/6/2002,80,73,66
8/7/2002,80,70,62
8/8/2002,82,72,64
8/9/2002,84,75,66
8/10/2002,89,78,68
8/11/2002,91,80,70
8/12/2002,96,84,73
8/13/2002,96,88,80
8/14/2002,95,87,79
8/15/2002,91,83,75
8/16/2002,93,82,75
8/17/2002,93,84,78
8/18/2002,93,86,78
8/19/2002,93,84,75
8/20/2002,82,74,66
8/21/2002,84,76,69
8/22/2002,84,76,70
8/23/2002,75,73,70
8/24/2002,72,70,68
8/25/2002,84,73,64
8/26/2002,82,75,68
8/27/2002,84,75,66
8/28/2002,75,70,63
8/29/2002,64,62,60
